"County","FIPS","Prevalent Count"
"Fairfield County","09001","15,023"
"Hartford County","09003","17,788"
"Litchfield County","09005","2,263"
"Middlesex County","09007","2,209"
"New Haven County","09009","17,886"
"New London County","09011","3,685"
"Tolland County","09013","1,407"
"Unknown","09999","53"
"Windham County","09015","1,390"
