"County","FIPS","Prevalent Count"
"Belknap County","33001","791"
"Carroll County","33003","655"
"Cheshire County","33005","970"
"Coos County","33007","581"
"Grafton County","33009","1,017"
"Hillsborough County","33011","4,996"
"Merrimack County","33013","1,600"
"Rockingham County","33015","3,651"
"Strafford County","33017","1,688"
"Sullivan County","33019","521"
"Unknown","33999","*"
